artist_name,track_name,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,genre
Twenty One Pilots,Chlorine - Alt Mix,5.87,74.7,74.3,1.6400000000000001,36.4,-5.814,4.43,90.035,67.2,Rock
Walker Hayes,Shut Up Kenny,49.2,65.7,62.5,0.0,15.5,-8.097,5.27,73.999,50.4,Rock
Jonas Blue,Perfect Strangers,39.0,73.0,86.1,0.0,21.3,-4.1,4.51,117.965,70.39999999999999,Pop
Barns Courtney,Champion,7.89,54.0,73.9,0.0,22.5,-6.474,6.36,78.977,43.4,Rock
Better Oblivion Community Center,Service Road,45.4,54.0,54.800000000000004,0.0038399999999999997,13.5,-10.303,4.05,83.876,52.5,Rock
Takeoff,Last Memory,17.9,85.3,69.6,0.0,28.599999999999998,-6.179,24.6,118.001,18.4,Pop
lovelytheband,make you feel pretty,18.8,67.10000000000001,75.0,0.0,18.2,-6.128,3.73,105.051,76.0,Rock
Colbie Caillat,Realize,14.2,69.89999999999999,60.699999999999996,0.0,10.5,-6.312,3.47,123.95,15.6,Rock
Manchester Orchestra,The Sunshine,11.5,50.8,64.8,80.4,26.200000000000003,-14.348,3.0300000000000002,168.09,96.89999999999999,Rock
Santana,Black Magic Woman,67.9,49.7,55.2,3.1399999999999997,8.9,-7.102,3.0700000000000003,124.359,63.3,Rock
Manuel Turizo,Esclavo de Tus Besos,11.3,80.5,67.10000000000001,0.0,27.800000000000004,-5.316,11.1,90.979,52.2,Pop
Russ,Serious,13.200000000000001,69.0,63.5,0.0,36.199999999999996,-7.624,34.0,144.065,56.89999999999999,Pop
Boyscott,Nova Scotia 500,5.42,60.3,76.8,72.6,36.0,-4.515,2.9499999999999997,135.095,47.599999999999994,Rock
The Presidents Of The United States Of America,Lump,0.468,49.9,87.3,0.0,16.5,-3.902,3.8600000000000003,142.726,86.4,Rock
Justin Bieber,The Feeling,8.790000000000001,53.800000000000004,81.8,0.000139,9.71,-6.147,5.86,127.101,19.8,Pop
The Avett Brothers,Head Full Of Doubt/Road Full Of Promise,43.7,30.4,48.3,0.00294,9.84,-7.263,3.83,176.283,16.1,Rock
Fall Out Boy,My Songs Know What You Did In The Dark (Light Em Up),2.71,55.800000000000004,92.4,0.000332,53.7,-4.341,6.4,151.99,56.699999999999996,Pop
BROCKHAMPTON,BOOGIE,1.37,60.4,93.30000000000001,0.0,37.0,-3.034,21.4,110.029,28.000000000000004,Pop
Lynyrd Skynyrd,The Ballad Of Curtis Loew,47.9,44.3,45.5,0.000126,10.9,-9.283,8.25,146.541,61.7,Rock
Halsey,Ghost,5.29,56.99999999999999,60.6,0.0727,13.4,-8.085,12.9,95.038,21.2,Pop
Tiësto,Carry You Home (feat. StarGate & Aloe Blacc),3.08,51.800000000000004,72.39999999999999,0.0,11.600000000000001,-6.327,8.39,121.884,33.4,Pop
Yeah Yeah Yeahs,Gold Lion,2.16,51.800000000000004,84.6,0.00216,8.709999999999999,-3.313,7.000000000000001,158.74,27.800000000000004,Rock
Roy Orbison,In Dreams,67.0,49.5,43.5,0.038,13.0,-9.99,2.86,108.189,71.0,Rock
Marianas Trench,The Death of Me,27.900000000000002,37.2,55.50000000000001,0.0,16.3,-8.121,4.71,75.915,21.2,Rock
Cody Jinks,Must Be The Whiskey,9.15,54.6,78.60000000000001,0.00867,16.8,-5.06,4.01,126.003,67.9,Rock
Panic! At The Disco,I Have Friends In Holy Spaces,97.5,39.300000000000004,48.199999999999996,0.0058,36.5,-12.535,36.7,99.731,54.1,Rock
Tom Walker,Just You and I - Acoustic,69.1,50.5,52.2,0.000278,11.1,-7.586,39.0,172.059,38.1,Rock
Hozier,Like Real People Do,92.10000000000001,53.900000000000006,17.9,39.300000000000004,10.6,-14.33,3.09,140.01,14.499999999999998,Pop
Kanye West,Mercy.1,4.5,73.1,62.4,0.0033699999999999997,30.5,-5.761,31.1,140.131,52.800000000000004,Pop
Tame Impala,Let It Happen,0.462,60.199999999999996,88.1,2.6599999999999997,11.1,-5.875,4.43,125.012,57.699999999999996,Rock
"Tyler, The Creator",IFHY,20.0,36.0,71.6,0.0,58.099999999999994,-6.181,34.0,86.001,27.400000000000002,Pop
Little Richard,Tutti Frutti,57.4,57.99999999999999,44.4,0.0,4.63,-10.056,7.24,185.156,96.3,Rock
Ted Nugent,Free-For-All,4.52,52.5,85.5,0.029500000000000002,13.5,-6.537,3.7199999999999998,109.784,51.6,Rock
Talking Heads,Slippery People - Live,21.6,63.7,85.1,3.65,68.0,-8.127,4.37,110.892,84.0,Rock
Eric Church,Mixed Drinks About Feelings,51.6,71.39999999999999,22.1,0.000168,9.370000000000001,-12.929,3.2,135.843,42.4,Rock
Avril Lavigne,I Fell In Love With The Devil,2.35,52.2,67.7,0.0,19.5,-7.165,8.309999999999999,135.906,21.5,Pop
Usher,Hey Daddy (Daddy's Home),0.0176,59.0,69.8,0.0,10.7,-4.262,2.86,95.975,35.199999999999996,Pop
Elton John,I Guess That's Why They Call It The Blues,21.8,48.4,64.60000000000001,1.48,19.400000000000002,-7.215,2.9000000000000004,120.382,62.3,Rock
Bebe Rexha,Last Hurrah,17.5,51.4,61.8,0.0,11.700000000000001,-4.585,3.17,84.259,40.1,Pop
Nirvana,Territorial Pissings,0.025599999999999998,28.000000000000004,97.6,0.0,21.5,-4.387,16.2,182.483,10.7,Rock
Florence + The Machine,Seven Devils,1.11,38.3,82.39999999999999,0.060899999999999996,5.43,-5.516,3.91,58.498,22.6,Pop
Avicii,The Days,4.0,59.0,72.39999999999999,0.00407,14.2,-3.278,4.390000000000001,127.059,52.6,Pop
Iyaz,Replay,17.299999999999997,70.6,75.1,0.0,16.8,-6.323,7.08,91.031,19.5,Pop
Lana Del Rey,In My Feelings,5.53,54.0,67.4,6.08,11.200000000000001,-6.351,8.02,89.933,30.9,Pop
Tech N9ne,I Caught Crazy! (4Ever),29.799999999999997,71.2,67.9,0.000454,14.2,-4.988,30.599999999999998,89.878,26.200000000000003,Pop
2Pac,Can't C Me,4.32,79.7,85.2,0.000397,40.9,-2.234,17.2,95.416,67.4,Pop
Lil Uzi Vert,20 Min,10.9,77.3,75.0,0.0,17.4,-4.009,11.700000000000001,123.426,78.3,Pop
A$AP Mob,Crazy Brazy,32.0,75.5,62.9,0.0,12.6,-8.284,31.2,143.083,59.099999999999994,Pop
Enrique Iglesias,DUELE EL CORAZON,7.86,72.39999999999999,90.4,0.0,22.6,-3.354,9.66,90.999,84.6,Pop
The Beatles,Let It Be - Remastered 2009,63.1,44.3,40.300000000000004,0.0,11.1,-8.339,3.2199999999999998,143.462,41.0,Rock
Cody Jinks,No Words,2.03,55.00000000000001,65.60000000000001,0.43,10.6,-6.065,2.93,144.127,25.0,Rock
Lil Baby,Anyway (feat. 2 Chainz & Gucci Mane),5.55,87.4,55.2,0.0,27.900000000000002,-5.997,38.3,140.098,23.1,Pop
Halsey,Now Or Never,10.7,67.0,58.5,0.000111,13.100000000000001,-4.861,3.54,110.03,44.7,Pop
J. Cole,Deja Vu,36.1,65.3,40.9,0.012,18.9,-11.446,42.1,174.324,18.7,Pop
blink-182,I Miss You,0.136,65.9,77.8,0.000679,8.41,-6.423,3.7900000000000005,110.022,62.3,Rock
Living Colour,Cult of Personality,0.164,50.4,91.8,0.00212,78.0,-3.463,5.17,92.031,53.900000000000006,Rock
Lewis Del Mar,Live That Long,14.399999999999999,61.3,53.1,0.00037400000000000004,80.10000000000001,-9.172,3.38,152.023,33.800000000000004,Rock
A$AP Mob,Frat Rules,18.099999999999998,63.5,77.7,0.0,35.699999999999996,-6.018,23.1,128.09,17.7,Pop
George Ezra,Hold My Girl,59.699999999999996,61.4,52.7,0.0,11.0,-6.374,3.02,121.941,35.4,Pop
Gavin DeGraw,I Don't Want to Be - Stripped Version,14.2,54.50000000000001,58.199999999999996,0.0,14.399999999999999,-7.377,3.6799999999999997,147.082,53.6,Rock
Hellogoodbye,Here (In Your Arms),21.3,70.6,62.1,0.208,25.3,-6.797,3.8600000000000003,126.028,78.5,Rock
Flume,Drop The Game,58.8,56.2,67.5,0.00577,16.400000000000002,-4.996,4.5600000000000005,78.946,43.8,Pop
Yandel,Que No Acabe,2.54,75.4,79.3,0.0,12.3,-4.635,4.58,92.002,67.0,Pop
WALK THE MOON,All Night,2.9899999999999998,56.99999999999999,83.0,0.0,14.799999999999999,-5.096,5.79,155.014,76.5,Pop
Foster The People,Nevermind,21.099999999999998,48.9,83.0,0.012199999999999999,9.62,-5.068,3.32,84.946,36.4,Rock
Saweetie,Up Now (feat. G-Eazy and Rich The Kid),0.294,95.6,54.400000000000006,0.0,10.4,-6.41,8.219999999999999,104.011,12.7,Pop
Ruelle,Carry You,83.0,44.1,34.0,0.000399,10.7,-7.367,2.4699999999999998,78.091,14.2,Rock
Red Velvet,Power Up,7.739999999999999,73.2,93.4,0.745,30.599999999999998,-4.618,14.399999999999999,159.998,89.8,Pop
Seether,Words As Weapons,1.13,59.3,90.3,0.0315,4.49,-5.537,5.81,109.858,61.4,Rock
Dio,The Last in Line,0.209,28.599999999999998,89.5,14.099999999999998,5.62,-6.041,10.4,172.764,57.99999999999999,Rock
Nick Drake,Pink Moon,85.1,45.6,26.0,16.6,14.2,-15.435,5.48,82.321,49.1,Pop
Band of Horses,No One's Gonna Love You (Stockholm Version),95.3,59.9,19.8,0.0127,9.94,-8.557,5.81,141.987,21.4,Rock
Camila Cabello,Something's Gotta Give,36.7,54.50000000000001,45.800000000000004,0.0,11.799999999999999,-4.6,2.79,79.943,16.400000000000002,Pop
Quavo,KEEP THAT SHIT (feat. Takeoff),7.08,87.5,71.7,0.0495,9.49,-7.236,18.9,153.037,60.699999999999996,Pop
Future,Promise U That,33.800000000000004,63.800000000000004,56.8,0.0,48.699999999999996,-6.579,15.9,127.806,44.6,Pop
The Script,Flares,40.8,29.2,35.099999999999994,0.0,5.5,-9.883,3.51,164.252,6.58,Rock
Billie Eilish,MyBoi - TroyBoi Remix,0.626,87.9,57.99999999999999,4.33,6.529999999999999,-4.797,8.83,92.004,31.2,Pop
Olivia O'Brien,RIP,36.199999999999996,76.5,62.2,0.00021500000000000002,14.6,-4.932,10.299999999999999,104.015,47.599999999999994,Pop
*NSYNC,I Want You Back - Radio Edit,7.430000000000001,75.4,94.6,0.0391,40.1,-2.149,4.03,112.042,86.5,Pop
Joe Cocker,You Are So Beautiful,83.0,38.7,19.400000000000002,0.145,13.100000000000001,-10.829,3.1,121.7,8.62,Rock
Kaskade,Cold as Stone - Lipless Remix,23.7,61.9,66.3,0.0,11.1,-6.937,3.66,123.93,14.2,Pop
Jason Derulo,Marry Me,3.3000000000000003,56.8,63.1,0.0,14.399999999999999,-5.623,2.73,105.096,23.0,Pop
Jeremih,Goin Thru Some Thangz,21.099999999999998,79.60000000000001,54.1,0.00131,9.81,-7.352,7.42,145.034,35.5,Pop
Mark Diamond,You're My Girl (Lost Recording #6),92.80000000000001,45.0,18.9,0.0843,10.4,-11.423,5.19,66.945,22.7,Pop
John Mayer,I Don't Trust Myself (With Loving You),63.800000000000004,84.2,38.4,0.0505,9.98,-11.384,3.54,84.026,60.4,Pop
John Mayer,In the Blood,38.6,54.6,65.7,0.0010299999999999999,9.83,-6.526,2.55,80.007,52.0,Rock
Phil Vassar,Bye Bye,24.4,61.199999999999996,79.2,0.0,10.6,-4.711,3.74,130.021,52.300000000000004,Rock
Europe,The Final Countdown,6.279999999999999,53.6,84.39999999999999,0.084,6.08,-6.918,5.800000000000001,117.652,18.5,Rock
DJ Khaled,Shining (feat. Beyoncé & Jay-Z),5.3,76.8,80.7,0.000299,21.4,-5.508,10.6,112.001,57.49999999999999,Pop
Stevie Nicks,Stand Back,0.736,63.800000000000004,78.3,4.47,3.81,-9.455,4.35,115.269,63.7,Rock
Chance the Rapper,All Night (feat. Knox Fortune),3.58,70.39999999999999,77.7,0.0,15.1,-5.729,19.5,111.921,39.2,Pop
Morgan Wallen,Whiskey Glasses,36.4,61.5,68.0,0.000175,11.5,-4.582,2.86,149.992,70.19999999999999,Rock
Kanales,Benito,13.700000000000001,75.2,84.2,0.0,17.8,-2.447,5.35,119.88,85.0,Pop
Kid Rock,Cocky,16.1,61.7,92.10000000000001,0.0,8.870000000000001,-3.2,17.9,184.028,68.8,Rock
The Growlers,Dope on a Rope,0.132,42.1,91.0,0.0,35.699999999999996,-3.724,10.0,146.024,72.3,Rock
Aldo Trujillo,Muchacho Fracasado (En Vivo),3.66,72.6,87.1,0.00633,8.649999999999999,-5.402,8.15,115.69,64.5,Pop
Monsta X,HERO,7.539999999999999,68.30000000000001,89.3,0.0,22.6,-3.086,16.2,146.082,90.9,Pop
Lil' Flip,Sunshine - Explicit Album Version,2.48,81.39999999999999,38.7,0.0,13.100000000000001,-9.867,9.45,93.961,79.2,Pop
Clay Walker,She Won't Be Lonely Long,0.643,63.5,75.8,0.0,22.900000000000002,-5.772,2.4299999999999997,113.002,32.2,Rock
Drake,One Dance,0.8420000000000001,79.60000000000001,61.0,0.28600000000000003,35.099999999999994,-5.857,5.16,103.99,39.1,Pop
The Score,Never Going Back,1.31,54.50000000000001,61.6,0.0,5.2299999999999995,-6.092,4.53,159.987,60.199999999999996,Rock
YUNGBLUD,21st Century Liability,1.32,65.10000000000001,92.4,0.0,29.799999999999997,-3.295,21.2,93.015,55.900000000000006,Rock
Lady Gaga,You And I,7.5,51.800000000000004,70.89999999999999,0.0,9.35,-5.234,4.760000000000001,127.083,51.4,Pop
Vickeblanka,Black Rover,0.215,59.9,93.2,0.0,14.6,-5.622,4.07,102.065,53.900000000000006,Rock
Tom Petty and the Heartbreakers,I Should Have Known It,5.3100000000000005,27.0,81.39999999999999,0.0127,33.5,-4.853,3.5900000000000003,151.985,64.7,Rock
Dawes,Things Happen,38.7,52.2,53.1,0.0,20.200000000000003,-7.78,2.93,79.252,76.1,Rock
Saving Abel,The Sex Is Good,10.2,75.7,63.4,0.0,10.299999999999999,-7.993,2.9899999999999998,119.985,76.0,Rock
B.o.B,We Still In This Bitch (feat. T.I. and Juicy J),1.31,69.1,79.3,0.0,11.200000000000001,-3.506,13.100000000000001,140.011,39.800000000000004,Pop
ScHoolboy Q,Hell Of A Night,37.7,65.2,83.6,0.0,13.8,-7.179,15.299999999999999,123.946,16.2,Pop
Saliva,Lose Yourself,0.023,43.7,91.10000000000001,0.000213,23.9,-5.524,8.25,172.046,56.8,Rock
alt-J,Every Other Freckle,61.4,54.300000000000004,70.7,4.14,11.799999999999999,-7.636,7.000000000000001,143.915,51.5,Rock
Grace VanderWaal,Stray,64.8,62.7,54.2,0.0,14.899999999999999,-7.204,4.81,96.933,21.7,Pop
Jax Jones,Breathe,2.59,74.1,72.8,0.025,14.000000000000002,-5.559,4.08,125.984,70.3,Pop
Van Halen,Mean Street - 2015 Remaster Audio; 2015 Remaster,0.585,48.1,90.2,0.0121,7.22,-7.43,6.81,102.315,60.8,Rock
Rihanna,Diamonds,0.125,56.39999999999999,71.0,0.0,10.9,-4.92,4.61,91.972,39.300000000000004,Pop
The Growlers,I'll Be Around,0.0833,47.5,89.9,0.00011,19.0,-3.347,5.6000000000000005,92.101,91.10000000000001,Rock
Shawn Hook,Reminding Me,7.91,56.3,57.99999999999999,0.0,8.5,-4.869,4.590000000000001,132.854,26.0,Pop
Natasha Bedingfield,Pocketful of Sunshine,19.1,72.1,88.0,0.0,7.6899999999999995,-3.896,4.54,110.021,65.5,Rock
Ed Sheeran,Eraser,8.6,64.0,81.2,0.0,5.09,-5.647,8.34,86.013,91.4,Pop
4 Non Blondes,What's Up?,16.0,56.10000000000001,55.50000000000001,0.0,11.4,-9.734,2.87,134.369,49.7,Rock
Tenth Avenue North,By Your Side,6.49,45.4,70.0,0.00011,11.5,-6.222,2.64,130.09,7.04,Rock
A$AP Rocky,Gunz N Butter,60.6,85.2,63.2,0.0,14.2,-8.08,43.1,140.489,71.6,Pop
FEVER 333,Made An America,0.0399,47.9,92.60000000000001,0.22,17.9,-4.226,8.93,175.994,67.30000000000001,Rock
Mat Kearney,Face To Face,24.3,68.0,68.8,0.000162,13.8,-6.051,3.4000000000000004,103.951,39.7,Rock
Rex Orange County,Apricot Princess,24.4,39.900000000000006,46.800000000000004,0.0168,10.299999999999999,-8.646,3.36,111.884,24.9,Pop
Powerman 5000,When Worlds Collide,0.133,57.4,89.2,0.0,28.999999999999996,-4.73,9.67,143.884,66.7,Rock
El Fantasma,Las Verdades (En Vivo),75.1,76.3,39.1,0.000612,8.44,-7.405,11.600000000000001,113.632,96.6,Pop
ABBA,Mamma Mia,28.7,75.0,75.4,0.0207,44.4,-6.999,3.27,137.533,83.0,Pop
Level 42,Something About You - Single Version,3.19,70.7,56.8,2.98,5.5,-13.52,2.91,105.326,87.7,Rock
Jennifer Lopez,Love Don't Cost a Thing,0.305,78.60000000000001,84.2,0.000354,47.3,-5.115,7.07,97.577,68.5,Pop
alt-J,Left Hand Free,46.2,69.69999999999999,87.7,0.943,8.3,-4.465,4.62,101.99,80.2,Rock
One Direction,Rock Me,3.54,50.3,91.7,0.0,28.000000000000004,-3.595,5.5,168.018,79.0,Pop
blackbear,Something Real,1.28,69.19999999999999,47.099999999999994,0.0,17.1,-9.642,4.21,125.032,59.199999999999996,Pop
Kendrick Lamar,i,1.96,76.1,88.6,0.000172,23.599999999999998,-5.322,6.2700000000000005,121.91,89.0,Pop
Mike WiLL Made-It,23,0.0366,86.3,60.5,0.000371,13.200000000000001,-5.231,5.72,140.031,32.7,Pop
Logic,One Day (ft. Ryan Tedder),14.799999999999999,54.900000000000006,86.1,0.012199999999999999,10.100000000000001,-5.737,17.7,189.711,35.4,Pop
Lil Dicky,Lemme Freak,1.44,80.0,65.60000000000001,0.0,35.4,-5.874,11.4,119.921,43.6,Pop
Kid Ink,Ride Out,4.6899999999999995,69.6,80.10000000000001,0.0,50.2,-5.641,9.520000000000001,93.003,53.6,Pop
Victorious Cast,Give It Up,9.49,75.8,94.39999999999999,0.000649,40.2,-1.541,6.959999999999999,119.97,69.6,Pop
Oh Wonder,Shark,58.8,71.0,34.599999999999994,29.7,11.0,-8.067,5.050000000000001,150.04,14.000000000000002,Rock
Atlas Genius,Trojans,1.13,72.1,82.19999999999999,0.00701,8.98,-4.843,3.91,140.002,53.6,Rock
Becky G,Zooted (feat. French Montana & Farruko),26.700000000000003,81.5,62.6,0.00131,27.500000000000004,-5.139,10.299999999999999,109.989,57.099999999999994,Pop
Foxing,The Medic,1.73,62.3,69.19999999999999,0.8829999999999999,12.4,-7.977,2.93,104.977,13.0,Rock
Golden Earring,Twilight Zone,0.7849999999999999,65.60000000000001,75.6,0.00349,9.27,-6.516,3.9899999999999998,118.56,54.2,Rock
Kanye West,New Slaves,14.099999999999998,50.0,59.3,0.000621,9.69,-4.34,8.98,68.456,32.9,Pop
DJ Khaled,Top Off,1.0699999999999998,57.3,59.099999999999994,0.0,45.5,-6.715,33.1,86.721,23.200000000000003,Pop
Men I Trust,"Say, Can You Hear",78.0,62.3,40.300000000000004,76.3,11.0,-14.1,5.9799999999999995,157.912,49.0,Rock
Blind Pilot,Three Rounds and a Sound - Daytrotter Version,88.4,63.1,30.9,0.20600000000000002,4.390000000000001,-9.527,3.02,118.498,42.699999999999996,Pop
Jon Langston,Dance Tonight,1.95,35.9,80.9,0.0,20.4,-3.51,3.39,204.199,46.400000000000006,Rock
The Verve,Lucky Man,27.3,39.4,62.9,0.00865,9.02,-7.584,2.92,75.991,18.099999999999998,Rock
Goldfinger,Superman,0.012899999999999998,43.6,93.5,0.014100000000000001,8.21,-3.946,5.38,194.902,90.10000000000001,Rock
Mike WiLL Made-It,Buy The World,4.36,79.4,63.0,0.061399999999999996,22.900000000000002,-6.109,10.299999999999999,119.98,20.5,Pop
Kanye West,Touch The Sky,1.58,59.699999999999996,84.8,0.0,37.4,-4.835,35.5,106.302,54.50000000000001,Pop
Sidewalk Prophets,Come To the Table,7.380000000000001,44.0,61.8,0.0,8.709999999999999,-6.098,3.04,81.037,24.099999999999998,Rock
AJR,Let the Games Begin,12.7,66.4,69.8,0.0,11.799999999999999,-5.084,6.7,135.023,57.3,Rock
Natalie Merchant,Kind & Generous,35.0,59.3,61.1,53.300000000000004,60.5,-6.773,5.04,93.171,47.3,Pop
Kehlani,Keep On,26.400000000000002,74.0,45.300000000000004,0.00713,12.9,-7.58,15.1,98.057,51.4,Pop
Vampire Weekend,Mansard Roof,36.5,53.6,70.0,0.0107,20.1,-4.284,14.099999999999998,165.406,71.39999999999999,Rock
The Alan Parsons Project,Sirius,6.47,62.4,39.6,90.9,11.3,-15.411,3.4000000000000004,111.401,3.88,Rock
Tom Petty and the Heartbreakers,Christmas All Over Again,6.11,52.900000000000006,79.3,0.0,36.9,-8.092,3.18,138.831,73.9,Rock
BTS,Trivia 起 : Just Dance,9.07,72.3,90.60000000000001,0.0,7.71,-4.778,27.900000000000002,125.019,39.800000000000004,Pop
Weezer,The Prince Who Wanted Everything,0.11399999999999999,63.2,82.8,0.000361,36.3,-2.692,2.8000000000000003,119.995,87.5,Pop
Andy Grammer,"Don't Give Up On Me - (From ""Five Feet Apart"")",8.75,64.1,53.7,0.000905,11.5,-5.452,2.82,112.864,6.81,Pop
Queen,Tie Your Mother Down - Remastered 2011,12.6,28.9,89.1,0.0073999999999999995,35.6,-5.596,7.4399999999999995,135.218,16.2,Rock
The Walkmen,The Rat,0.0151,17.599999999999998,91.7,7.28,23.5,-4.884,6.35,168.197,32.5,Rock
Alice In Chains,Rotten Apple,21.4,31.1,63.7,11.200000000000001,6.1899999999999995,-8.595,3.6900000000000004,147.627,42.3,Rock
Radiohead,Faust Arp,83.39999999999999,33.800000000000004,28.9,34.4,9.66,-13.479,3.66,121.857,22.6,Rock
Jack's Mannequin,Dark Blue,0.199,38.9,95.39999999999999,0.0,13.5,-3.945,12.6,162.823,38.2,Rock
Ella Mai,Love Me Like That (Champion Love),3.4799999999999995,52.2,59.199999999999996,0.0,36.5,-2.982,3.44,135.88,25.6,Pop
Dixie Chicks,Cowboy Take Me Away,36.5,46.7,62.2,0.527,9.82,-7.255,3.1,164.418,45.5,Rock
The Righteous Brothers,You've Lost That Lovin' Feelin' - Single Version,52.2,36.9,30.5,0.0,5.79,-14.303,2.67,94.791,37.6,Rock
Pink Floyd,Shine On You Crazy Diamond (Pts. 1-5),77.10000000000001,26.6,29.4,69.69999999999999,10.7,-11.938,2.91,137.941,3.9699999999999998,Rock
The Green,All I Need,10.100000000000001,53.5,48.0,0.0,24.6,-7.094,3.55,82.911,53.0,Rock
Maná,Vivir Sin Aire,10.5,67.0,52.800000000000004,0.0103,22.400000000000002,-8.036,2.6100000000000003,132.31,38.4,Rock
Queen,Radio Ga Ga - Remastered,19.7,74.3,52.400000000000006,0.013,20.4,-7.627,3.62,112.329,64.4,Rock
The Buttertones,Orpheus Under the Influence,3.65,36.199999999999996,87.1,0.025599999999999998,11.4,-6.546,5.0200000000000005,151.722,52.6,Rock
Mariah Carey,One Sweet Day,35.3,56.89999999999999,49.5,0.0,8.39,-8.964,3.0,128.228,30.2,Pop
Nicki Minaj,Did It On’em,4.45,55.900000000000006,41.4,0.0,20.4,-7.032,35.099999999999994,155.949,47.199999999999996,Pop
Escape the Fate,One For the Money,0.0328,52.5,96.39999999999999,0.00055,5.27,-3.451,5.71,90.013,38.5,Pop
Stone Sour,Say You'll Haunt Me,0.0012000000000000001,55.900000000000006,86.8,0.394,4.18,-4.738,4.75,140.021,68.4,Rock
Amos Lee,Crooked,64.60000000000001,72.2,45.1,0.0012300000000000002,34.8,-9.035,5.2,137.875,45.800000000000004,Rock
J. Cole,Immortal,43.5,71.3,41.9,0.000287,12.6,-10.668,35.6,91.634,25.3,Pop
Taylor Swift,White Horse,30.5,57.8,34.0,0.0,10.4,-8.027,2.64,92.702,22.3,Pop
Polyphia,So Strange (feat. Cuco),0.0667,55.300000000000004,88.5,0.07200000000000001,20.9,-4.063,3.85,96.025,48.4,Rock
Joel Adams,Please Don't Go,1.18,51.300000000000004,76.8,0.00194,29.4,-4.868,5.87,84.264,23.5,Pop
Drake,Can’t Take A Joke,12.8,76.1,59.8,0.0,8.39,-7.249,18.2,173.897,44.7,Pop
Sawyer Brown,Six Days On The Road,13.600000000000001,54.7,88.7,0.0,14.2,-2.696,5.18,165.479,84.0,Rock
UVERworld,Odd Future,1.5,69.39999999999999,79.5,0.0,11.4,-4.649,9.24,128.036,55.60000000000001,Rock
Beach House,Space Song,21.8,50.9,79.0,12.5,14.399999999999999,-7.105,2.93,147.073,62.5,Rock
Boys Like Girls,The Great Escape,0.166,42.3,94.0,0.0,17.8,-4.012,6.35,149.934,50.5,Rock
J. Cole,In The Morning,76.4,44.0,67.10000000000001,0.0,21.2,-10.598,47.699999999999996,83.078,47.9,Pop
Ray LaMontagne,Jolene,86.2,58.699999999999996,14.2,0.0162,9.53,-15.196,3.29,119.752,28.799999999999997,Rock
Kelly Clarkson,Because of You,25.4,58.3,58.4,0.0,12.3,-5.362,3.1399999999999997,140.039,13.600000000000001,Pop
The Growlers,Black Memories,0.625,61.4,57.699999999999996,0.0,15.2,-8.012,2.85,113.948,83.5,Rock
Benjamin Booker,Believe,16.1,48.1,57.099999999999994,0.494,35.699999999999996,-8.582,2.96,167.634,63.4,Rock
Demi Lovato,Don't Forget,50.1,60.699999999999996,43.7,0.000124,62.9,-7.592,15.299999999999999,180.048,61.9,Pop
Foals,Sunday,0.23800000000000002,23.599999999999998,84.0,20.4,30.3,-3.454,5.72,129.19,18.9,Rock
Future,Transformer (feat. Nicki Minaj),0.151,75.3,61.6,0.00071,29.099999999999998,-7.34,16.5,156.83,28.7,Pop
Bad Suns,Cardiac Arrest,5.21,61.6,88.0,0.0717,5.390000000000001,-3.59,4.2,94.011,75.1,Rock
Travis Scott,through the late night,36.0,74.4,58.9,0.0,11.899999999999999,-1.218,3.5900000000000003,127.051,24.2,Pop
The Cars,Just What I Needed,1.52,61.9,57.9,0.0063999999999999994,8.58,-9.307,4.73,127.224,69.0,Pop
Ariel Pink,Baby,43.5,62.2,25.3,47.099999999999994,9.41,-14.36,3.3099999999999996,92.584,33.6,Pop
Nonpoint,In the Air Tonight,1.71,55.60000000000001,81.2,14.299999999999999,14.299999999999999,-4.193,4.6899999999999995,99.935,18.099999999999998,Rock
Bob Dylan,"Don't Think Twice, It's All Right",89.0,60.0,24.3,0.22,24.9,-17.085,3.66,110.535,46.800000000000004,Rock
